user_id,course_id,n_attempts,n_correct,accuracy_pct,effective_feedback_pct,process_pct,task_pct_orig,self_reg_pct,self_pct,ai_frequency,ai_frequency_log,num_courses,kg_pct,other_process_pct,task_pct_new,selfreg_pct,accuracy,ef_pct
U_266885,C_799791,11,6,54.55,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,54.55,100.0
U_26690966,C_1886696,20,20,100.0,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,0.0,100.0,0.0,0.0,100.0,100.0
U_26730804,C_737592,116,103,88.79,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,88.79,100.0
U_26953613,C_747056,18,8,44.44,100.0,100.0,0.0,0.0,0.0,2,1.0986122886681098,0,100.0,0.0,0.0,0.0,44.44,100.0
U_26994505,C_799800,5,5,100.0,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,100.0,100.0
U_27110193,C_707035,106,94,88.68,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,88.68,100.0
U_27168036,C_799800,5,5,100.0,66.66666666666666,66.66666666666666,33.33333333333333,0.0,0.0,6,1.9459101490553132,0,66.66666666666666,0.0,33.33333333333333,0.0,100.0,66.66666666666666
U_27245121,C_734011,55,8,14.55,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,14.55,100.0
U_2727050,C_746997,8,7,87.5,100.0,100.0,0.0,0.0,0.0,4,1.6094379124341005,0,100.0,0.0,0.0,0.0,87.5,100.0
U_27358761,C_746997,38,33,86.84,0.0,0.0,100.0,0.0,0.0,1,0.6931471805599453,0,0.0,0.0,100.0,0.0,86.84,0.0
U_27369973,C_947152,6,3,50.0,0.0,0.0,100.0,0.0,0.0,2,1.0986122886681098,0,0.0,0.0,100.0,0.0,50.0,0.0
U_27385117,C_735214,29,13,44.83,0.0,0.0,50.0,0.0,50.0,2,1.0986122886681098,0,0.0,0.0,50.0,0.0,44.83,0.0
U_27397042,C_674971,32,24,75.0,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,75.0,100.0
U_27405206,C_746997,20,15,75.0,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,75.0,100.0
U_27410626,C_947252,115,66,57.39,0.0,0.0,100.0,0.0,0.0,2,1.0986122886681098,0,0.0,0.0,100.0,0.0,57.39,0.0
U_27449713,C_737592,112,111,99.11,0.0,0.0,50.0,0.0,50.0,2,1.0986122886681098,0,0.0,0.0,50.0,0.0,99.11,0.0
U_27520151,C_2053613,18,18,100.0,100.0,100.0,0.0,0.0,0.0,6,1.9459101490553132,0,100.0,0.0,0.0,0.0,100.0,100.0
U_27526952,C_674920,30,22,73.33,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,73.33,100.0
U_27573017,C_746997,12,9,75.0,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,75.0,100.0
U_2765558,C_746997,30,22,73.33,8.47457627118644,8.47457627118644,20.33898305084746,0.0,71.1864406779661,59,4.0943445622221,0,3.389830508474576,5.084745762711865,20.33898305084746,0.0,73.33,8.47457627118644
U_27711706,C_747056,13,11,84.62,66.66666666666666,66.66666666666666,33.33333333333333,0.0,0.0,6,1.9459101490553132,0,33.33333333333333,33.33333333333333,33.33333333333333,0.0,84.62,66.66666666666666
U_27758405,C_746997,11,9,81.82,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,81.82,100.0
U_27790929,C_674920,10,6,60.0,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,60.0,100.0
U_27870997,C_758928,35,20,57.14,100.0,100.0,0.0,0.0,0.0,6,1.9459101490553132,0,83.33333333333334,16.666666666666664,0.0,0.0,57.14,100.0
U_27912910,C_883372,5,4,80.0,35.55555555555556,24.444444444444443,57.77777777777777,11.11111111111111,6.666666666666667,45,3.828641396489095,0,0.0,24.444444444444443,57.77777777777777,11.11111111111111,80.0,35.55555555555556
U_27990557,C_746997,16,10,62.5,0.0,0.0,100.0,0.0,0.0,3,1.3862943611198906,0,0.0,0.0,100.0,0.0,62.5,0.0
U_28059023,C_854854,244,220,90.16,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,90.16,100.0
U_28086253,C_707035,19,11,57.89,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,57.89,100.0
U_28093973,C_676635,10,8,80.0,0.0,0.0,100.0,0.0,0.0,1,0.6931471805599453,0,0.0,0.0,100.0,0.0,80.0,0.0
U_28107632,C_754135,84,28,33.33,0.0,0.0,100.0,0.0,0.0,2,1.0986122886681098,0,0.0,0.0,100.0,0.0,33.33,0.0
U_28110526,C_697577,5,4,80.0,100.0,100.0,0.0,0.0,0.0,3,1.3862943611198906,0,100.0,0.0,0.0,0.0,80.0,100.0
U_28112176,C_707035,24,18,75.0,0.0,0.0,100.0,0.0,0.0,1,0.6931471805599453,0,0.0,0.0,100.0,0.0,75.0,0.0
U_28131320,C_1903985,20,6,30.0,0.0,0.0,0.0,0.0,100.0,1,0.6931471805599453,0,0.0,0.0,0.0,0.0,30.0,0.0
U_28132763,C_674920,10,5,50.0,100.0,100.0,0.0,0.0,0.0,3,1.3862943611198906,0,100.0,0.0,0.0,0.0,50.0,100.0
U_28151153,C_879069,14,7,50.0,100.0,100.0,0.0,0.0,0.0,5,1.791759469228055,0,100.0,0.0,0.0,0.0,50.0,100.0
U_28151153,C_845950,56,48,85.71,100.0,100.0,0.0,0.0,0.0,5,1.791759469228055,0,100.0,0.0,0.0,0.0,85.71,100.0
U_28157062,C_674920,80,29,36.25,0.0,0.0,66.66666666666666,0.0,0.0,3,1.3862943611198906,0,0.0,0.0,66.66666666666666,0.0,36.25,0.0
U_28161777,C_682486,19,14,73.68,76.92307692307693,69.23076923076923,23.076923076923077,7.6923076923076925,0.0,13,2.6390573296152584,0,61.53846153846154,7.6923076923076925,23.076923076923077,7.6923076923076925,73.68,76.92307692307693
U_28175059,C_1756070,5,3,60.0,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,60.0,100.0
U_28178824,C_927963,153,65,42.48,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,42.48,100.0
U_28331905,C_1765606,110,73,66.36,100.0,100.0,0.0,0.0,0.0,7,2.0794415416798357,0,85.71428571428571,14.285714285714285,0.0,0.0,66.36,100.0
U_28331905,C_1771168,5,5,100.0,100.0,100.0,0.0,0.0,0.0,7,2.0794415416798357,0,85.71428571428571,14.285714285714285,0.0,0.0,100.0,100.0
U_28337223,C_737592,22,13,59.09,100.0,0.0,0.0,100.0,0.0,1,0.6931471805599453,0,0.0,0.0,0.0,100.0,59.09,100.0
U_28342221,C_947165,7,6,85.71,12.5,0.0,87.5,12.5,0.0,8,2.1972245773362196,0,0.0,0.0,87.5,12.5,85.71,12.5
U_28343433,C_1750851,19,9,47.37,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,47.37,100.0
U_28343433,C_1767521,99,69,69.7,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,69.7,100.0
U_28343433,C_697429,15,13,86.67,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,86.67,100.0
U_28362365,C_674920,120,96,80.0,100.0,100.0,0.0,0.0,0.0,2,1.0986122886681098,0,100.0,0.0,0.0,0.0,80.0,100.0
U_28386457,C_674920,10,5,50.0,100.0,100.0,0.0,0.0,0.0,3,1.3862943611198906,0,66.66666666666666,33.33333333333333,0.0,0.0,50.0,100.0
U_28400658,C_799800,27,20,74.07,100.0,100.0,0.0,0.0,0.0,15,2.772588722239781,0,100.0,0.0,0.0,0.0,74.07,100.0
U_28411571,C_707456,145,107,73.79,0.0,0.0,100.0,0.0,0.0,1,0.6931471805599453,0,0.0,0.0,100.0,0.0,73.79,0.0
U_28420688,C_1756069,44,37,84.09,100.0,100.0,0.0,0.0,0.0,7,2.0794415416798357,0,71.42857142857143,28.57142857142857,0.0,0.0,84.09,100.0
U_28437955,C_1738993,10,7,70.0,100.0,100.0,0.0,0.0,0.0,6,1.9459101490553132,0,83.33333333333334,16.666666666666664,0.0,0.0,70.0,100.0
U_284675,C_735241,23,13,56.52,80.0,80.0,20.0,0.0,0.0,5,1.791759469228055,0,20.0,60.0,20.0,0.0,56.52,80.0
U_28478742,C_845950,125,73,58.4,100.0,100.0,0.0,0.0,0.0,3,1.3862943611198906,0,100.0,0.0,0.0,0.0,58.4,100.0
U_28478742,C_746997,536,420,78.36,100.0,100.0,0.0,0.0,0.0,3,1.3862943611198906,0,100.0,0.0,0.0,0.0,78.36,100.0
U_28478742,C_782555,16,6,37.5,100.0,100.0,0.0,0.0,0.0,3,1.3862943611198906,0,100.0,0.0,0.0,0.0,37.5,100.0
U_28491005,C_674920,10,6,60.0,20.0,20.0,40.0,0.0,40.0,5,1.791759469228055,0,20.0,0.0,40.0,0.0,60.0,20.0
U_28529258,C_674920,20,15,75.0,66.66666666666666,66.66666666666666,33.33333333333333,0.0,0.0,3,1.3862943611198906,0,66.66666666666666,0.0,33.33333333333333,0.0,75.0,66.66666666666666
U_28557938,C_674920,40,27,67.5,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,67.5,100.0
U_28561562,C_801420,5,0,0.0,100.0,100.0,0.0,0.0,0.0,4,1.6094379124341005,0,75.0,25.0,0.0,0.0,0.0,100.0
U_28583006,C_746997,14,12,85.71,66.66666666666666,33.33333333333333,0.0,33.33333333333333,33.33333333333333,3,1.3862943611198906,0,0.0,33.33333333333333,0.0,33.33333333333333,85.71,66.66666666666666
U_28583269,C_1822804,225,225,100.0,0.0,0.0,100.0,0.0,0.0,1,0.6931471805599453,0,0.0,0.0,100.0,0.0,100.0,0.0
U_28614637,C_735342,60,47,78.33,45.45454545454545,22.727272727272727,54.54545454545454,22.727272727272727,0.0,22,3.1354942159291497,0,13.636363636363637,9.090909090909092,54.54545454545454,22.727272727272727,78.33,45.45454545454545
U_28637172,C_735239,22,16,72.73,71.42857142857143,71.42857142857143,28.57142857142857,0.0,0.0,7,2.0794415416798357,0,71.42857142857143,0.0,28.57142857142857,0.0,72.73,71.42857142857143
U_28638424,C_680992,20,16,80.0,100.0,100.0,0.0,0.0,0.0,2,1.0986122886681098,0,100.0,0.0,0.0,0.0,80.0,100.0
U_28638605,C_681744,24,24,100.0,100.0,100.0,0.0,0.0,0.0,5,1.791759469228055,0,100.0,0.0,0.0,0.0,100.0,100.0
U_28657090,C_947244,133,128,96.24,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,0.0,100.0,0.0,0.0,96.24,100.0
U_28670467,C_1755909,6,5,83.33,100.0,100.0,0.0,0.0,0.0,2,1.0986122886681098,0,100.0,0.0,0.0,0.0,83.33,100.0
U_28670922,C_735241,15,11,73.33,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,73.33,100.0
U_28714551,C_735357,24,16,66.67,75.0,75.0,25.0,0.0,0.0,4,1.6094379124341005,0,0.0,75.0,25.0,0.0,66.67,75.0
U_28714551,C_756636,56,45,80.36,75.0,75.0,25.0,0.0,0.0,4,1.6094379124341005,0,0.0,75.0,25.0,0.0,80.36,75.0
U_28746775,C_1724279,15,11,73.33,80.0,50.0,20.0,30.0,0.0,10,2.3978952727983707,0,40.0,10.0,20.0,30.0,73.33,80.0
U_28779148,C_681460,8,5,62.5,83.33333333333334,83.33333333333334,0.0,0.0,0.0,6,1.9459101490553132,0,83.33333333333334,0.0,0.0,0.0,62.5,83.33333333333334
U_28781380,C_681683,5,4,80.0,0.0,0.0,77.77777777777779,0.0,19.444444444444446,36,3.610917912644224,0,0.0,0.0,77.77777777777779,0.0,80.0,0.0
U_2878246,C_1552662,100,68,68.0,0.0,0.0,100.0,0.0,0.0,1,0.6931471805599453,0,0.0,0.0,100.0,0.0,68.0,0.0
U_2878246,C_1764865,6,2,33.33,0.0,0.0,100.0,0.0,0.0,1,0.6931471805599453,0,0.0,0.0,100.0,0.0,33.33,0.0
U_28790302,C_746997,134,110,82.09,33.33333333333333,0.0,66.66666666666666,33.33333333333333,0.0,3,1.3862943611198906,0,0.0,0.0,66.66666666666666,33.33333333333333,82.09,33.33333333333333
U_28791303,C_1714448,79,53,67.09,0.0,0.0,100.0,0.0,0.0,2,1.0986122886681098,0,0.0,0.0,100.0,0.0,67.09,0.0
U_28873803,C_680747,19,9,47.37,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,47.37,100.0
U_28875653,C_1738993,26,14,53.85,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,53.85,100.0
U_28898952,C_769273,7,7,100.0,0.0,0.0,100.0,0.0,0.0,1,0.6931471805599453,0,0.0,0.0,100.0,0.0,100.0,0.0
U_28920347,C_1918338,19,16,84.21,100.0,100.0,0.0,0.0,0.0,4,1.6094379124341005,0,100.0,0.0,0.0,0.0,84.21,100.0
U_28934310,C_680979,39,9,23.08,50.0,50.0,50.0,0.0,0.0,4,1.6094379124341005,0,25.0,25.0,50.0,0.0,23.08,50.0
U_28934310,C_786631,139,59,42.45,50.0,50.0,50.0,0.0,0.0,4,1.6094379124341005,0,25.0,25.0,50.0,0.0,42.45,50.0
U_28934310,C_680819,74,39,52.7,50.0,50.0,50.0,0.0,0.0,4,1.6094379124341005,0,25.0,25.0,50.0,0.0,52.7,50.0
U_28934310,C_947250,84,22,26.19,50.0,50.0,50.0,0.0,0.0,4,1.6094379124341005,0,25.0,25.0,50.0,0.0,26.19,50.0
U_28934310,C_948101,151,74,49.01,50.0,50.0,50.0,0.0,0.0,4,1.6094379124341005,0,25.0,25.0,50.0,0.0,49.01,50.0
U_28934310,C_948137,67,16,23.88,50.0,50.0,50.0,0.0,0.0,4,1.6094379124341005,0,25.0,25.0,50.0,0.0,23.88,50.0
U_28934310,C_948241,20,6,30.0,50.0,50.0,50.0,0.0,0.0,4,1.6094379124341005,0,25.0,25.0,50.0,0.0,30.0,50.0
U_28934310,C_948114,95,20,21.05,50.0,50.0,50.0,0.0,0.0,4,1.6094379124341005,0,25.0,25.0,50.0,0.0,21.05,50.0
U_28934310,C_1410126,38,15,39.47,50.0,50.0,50.0,0.0,0.0,4,1.6094379124341005,0,25.0,25.0,50.0,0.0,39.47,50.0
U_28934310,C_948431,45,15,33.33,50.0,50.0,50.0,0.0,0.0,4,1.6094379124341005,0,25.0,25.0,50.0,0.0,33.33,50.0
U_28934310,C_948103,90,26,28.89,50.0,50.0,50.0,0.0,0.0,4,1.6094379124341005,0,25.0,25.0,50.0,0.0,28.89,50.0
U_28934310,C_1797904,80,17,21.25,50.0,50.0,50.0,0.0,0.0,4,1.6094379124341005,0,25.0,25.0,50.0,0.0,21.25,50.0
U_28934310,C_1824924,15,8,53.33,50.0,50.0,50.0,0.0,0.0,4,1.6094379124341005,0,25.0,25.0,50.0,0.0,53.33,50.0
U_28934310,C_1825107,60,26,43.33,50.0,50.0,50.0,0.0,0.0,4,1.6094379124341005,0,25.0,25.0,50.0,0.0,43.33,50.0
U_28934310,C_773985,136,33,24.26,50.0,50.0,50.0,0.0,0.0,4,1.6094379124341005,0,25.0,25.0,50.0,0.0,24.26,50.0
U_28934310,C_1906555,69,30,43.48,50.0,50.0,50.0,0.0,0.0,4,1.6094379124341005,0,25.0,25.0,50.0,0.0,43.48,50.0
U_28934310,C_735197,184,76,41.3,50.0,50.0,50.0,0.0,0.0,4,1.6094379124341005,0,25.0,25.0,50.0,0.0,41.3,50.0
U_28934310,C_735241,119,39,32.77,50.0,50.0,50.0,0.0,0.0,4,1.6094379124341005,0,25.0,25.0,50.0,0.0,32.77,50.0
U_28934310,C_746997,509,199,39.1,50.0,50.0,50.0,0.0,0.0,4,1.6094379124341005,0,25.0,25.0,50.0,0.0,39.1,50.0
U_28934310,C_1918338,94,16,17.02,50.0,50.0,50.0,0.0,0.0,4,1.6094379124341005,0,25.0,25.0,50.0,0.0,17.02,50.0
U_28934310,C_1925897,165,66,40.0,50.0,50.0,50.0,0.0,0.0,4,1.6094379124341005,0,25.0,25.0,50.0,0.0,40.0,50.0
U_28934310,C_2189666,29,6,20.69,50.0,50.0,50.0,0.0,0.0,4,1.6094379124341005,0,25.0,25.0,50.0,0.0,20.69,50.0
U_28934310,C_2221558,9,3,33.33,50.0,50.0,50.0,0.0,0.0,4,1.6094379124341005,0,25.0,25.0,50.0,0.0,33.33,50.0
U_28934310,C_2286953,30,16,53.33,50.0,50.0,50.0,0.0,0.0,4,1.6094379124341005,0,25.0,25.0,50.0,0.0,53.33,50.0
U_28948923,C_1914506,8,3,37.5,66.66666666666666,58.333333333333336,29.166666666666668,8.333333333333332,4.166666666666666,24,3.218875824868201,0,20.833333333333336,37.5,29.166666666666668,8.333333333333332,37.5,66.66666666666666
U_28975827,C_883372,14,11,78.57,100.0,100.0,0.0,0.0,0.0,4,1.6094379124341005,0,100.0,0.0,0.0,0.0,78.57,100.0
U_28987739,C_854843,11,7,63.64,87.5,87.5,12.5,0.0,0.0,8,2.1972245773362196,0,75.0,12.5,12.5,0.0,63.64,87.5
U_28990563,C_674920,20,13,65.0,88.88888888888889,88.88888888888889,11.11111111111111,0.0,0.0,9,2.302585092994046,0,66.66666666666666,22.22222222222222,11.11111111111111,0.0,65.0,88.88888888888889
U_28997683,C_1718815,10,9,90.0,100.0,100.0,0.0,0.0,0.0,2,1.0986122886681098,0,100.0,0.0,0.0,0.0,90.0,100.0
U_28997683,C_1906555,10,6,60.0,100.0,100.0,0.0,0.0,0.0,2,1.0986122886681098,0,100.0,0.0,0.0,0.0,60.0,100.0
U_28997683,C_784161,106,103,97.17,100.0,100.0,0.0,0.0,0.0,2,1.0986122886681098,0,100.0,0.0,0.0,0.0,97.17,100.0
U_29015300,C_746997,452,339,75.0,100.0,100.0,0.0,0.0,0.0,2,1.0986122886681098,0,100.0,0.0,0.0,0.0,75.0,100.0
U_29015300,C_782555,9,5,55.56,100.0,100.0,0.0,0.0,0.0,2,1.0986122886681098,0,100.0,0.0,0.0,0.0,55.56,100.0
U_29015826,C_707035,76,61,80.26,100.0,100.0,0.0,0.0,0.0,5,1.791759469228055,0,100.0,0.0,0.0,0.0,80.26,100.0
U_29019568,C_788547,8,1,12.5,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,12.5,100.0
U_2901987,C_674920,10,3,30.0,100.0,0.0,0.0,100.0,0.0,1,0.6931471805599453,0,0.0,0.0,0.0,100.0,30.0,100.0
U_29027990,C_799800,5,4,80.0,93.33333333333331,91.11111111111111,4.444444444444445,2.2222222222222223,2.2222222222222223,45,3.828641396489095,0,84.44444444444444,6.666666666666667,4.444444444444445,2.2222222222222223,80.0,93.33333333333331
U_29037371,C_735342,282,215,76.24,100.0,100.0,0.0,0.0,0.0,7,2.0794415416798357,0,85.71428571428571,14.285714285714285,0.0,0.0,76.24,100.0
U_29037371,C_883372,107,74,69.16,100.0,100.0,0.0,0.0,0.0,7,2.0794415416798357,0,85.71428571428571,14.285714285714285,0.0,0.0,69.16,100.0
U_29040364,C_680747,118,70,59.32,16.666666666666664,16.666666666666664,83.33333333333334,0.0,0.0,6,1.9459101490553132,0,16.666666666666664,0.0,83.33333333333334,0.0,59.32,16.666666666666664
U_29040364,C_788547,166,117,70.48,16.666666666666664,16.666666666666664,83.33333333333334,0.0,0.0,6,1.9459101490553132,0,16.666666666666664,0.0,83.33333333333334,0.0,70.48,16.666666666666664
U_29040364,C_735186,14,7,50.0,16.666666666666664,16.666666666666664,83.33333333333334,0.0,0.0,6,1.9459101490553132,0,16.666666666666664,0.0,83.33333333333334,0.0,50.0,16.666666666666664
U_29059906,C_1825107,9,7,77.78,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,77.78,100.0
U_29067675,C_674920,24,12,50.0,100.0,100.0,0.0,0.0,0.0,6,1.9459101490553132,0,83.33333333333334,16.666666666666664,0.0,0.0,50.0,100.0
U_29086236,C_735342,406,278,68.47,100.0,100.0,0.0,0.0,0.0,10,2.3978952727983707,0,100.0,0.0,0.0,0.0,68.47,100.0
U_29086236,C_682356,9,8,88.89,100.0,100.0,0.0,0.0,0.0,10,2.3978952727983707,0,100.0,0.0,0.0,0.0,88.89,100.0
U_29117425,C_674920,80,73,91.25,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,91.25,100.0
U_29149313,C_1945689,14,9,64.29,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,64.29,100.0
U_29152894,C_735385,6,4,66.67,0.0,0.0,100.0,0.0,0.0,1,0.6931471805599453,0,0.0,0.0,100.0,0.0,66.67,0.0
U_29154976,C_756646,5,4,80.0,100.0,100.0,0.0,0.0,0.0,5,1.791759469228055,0,80.0,20.0,0.0,0.0,80.0,100.0
U_29179266,C_754135,22,19,86.36,0.0,0.0,100.0,0.0,0.0,2,1.0986122886681098,0,0.0,0.0,100.0,0.0,86.36,0.0
U_29179266,C_1718815,654,634,96.94,0.0,0.0,100.0,0.0,0.0,2,1.0986122886681098,0,0.0,0.0,100.0,0.0,96.94,0.0
U_29185753,C_707035,106,88,83.02,100.0,100.0,0.0,0.0,0.0,10,2.3978952727983707,0,100.0,0.0,0.0,0.0,83.02,100.0
U_29188274,C_823308,129,86,66.67,100.0,100.0,0.0,0.0,0.0,2,1.0986122886681098,0,100.0,0.0,0.0,0.0,66.67,100.0
U_29190192,C_1738993,5,3,60.0,100.0,100.0,0.0,0.0,0.0,4,1.6094379124341005,0,100.0,0.0,0.0,0.0,60.0,100.0
U_29192609,C_1704762,23,16,69.57,80.0,80.0,20.0,0.0,0.0,5,1.791759469228055,0,80.0,0.0,20.0,0.0,69.57,80.0
U_29193122,C_1912004,40,32,80.0,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,80.0,100.0
U_29195976,C_735342,414,288,69.57,100.0,100.0,0.0,0.0,0.0,2,1.0986122886681098,0,100.0,0.0,0.0,0.0,69.57,100.0
U_29195976,C_674920,60,44,73.33,100.0,100.0,0.0,0.0,0.0,2,1.0986122886681098,0,100.0,0.0,0.0,0.0,73.33,100.0
U_2920723,C_948114,23,19,82.61,38.46153846153847,38.46153846153847,61.53846153846154,0.0,0.0,13,2.6390573296152584,0,38.46153846153847,0.0,61.53846153846154,0.0,82.61,38.46153846153847
U_29207435,C_2221551,5,5,100.0,100.0,100.0,0.0,0.0,0.0,2,1.0986122886681098,0,100.0,0.0,0.0,0.0,100.0,100.0
U_29209093,C_1736024,33,29,87.88,100.0,100.0,0.0,0.0,0.0,2,1.0986122886681098,0,100.0,0.0,0.0,0.0,87.88,100.0
U_29209126,C_883372,9,4,44.44,100.0,100.0,0.0,0.0,0.0,2,1.0986122886681098,0,0.0,100.0,0.0,0.0,44.44,100.0
U_29212411,C_1767591,5,5,100.0,100.0,100.0,0.0,0.0,0.0,3,1.3862943611198906,0,100.0,0.0,0.0,0.0,100.0,100.0
U_29226833,C_696892,99,78,78.79,100.0,100.0,0.0,0.0,0.0,2,1.0986122886681098,0,100.0,0.0,0.0,0.0,78.79,100.0
U_29275217,C_677087,197,150,76.14,100.0,100.0,0.0,0.0,0.0,6,1.9459101490553132,0,66.66666666666666,33.33333333333333,0.0,0.0,76.14,100.0
U_29277640,C_948083,37,34,91.89,25.0,0.0,75.0,25.0,0.0,4,1.6094379124341005,0,0.0,0.0,75.0,25.0,91.89,25.0
U_29279516,C_799800,5,4,80.0,25.0,25.0,75.0,0.0,0.0,4,1.6094379124341005,0,0.0,25.0,75.0,0.0,80.0,25.0
U_29307217,C_947250,24,15,62.5,0.0,0.0,100.0,0.0,0.0,1,0.6931471805599453,0,0.0,0.0,100.0,0.0,62.5,0.0
U_29324897,C_947252,22,10,45.45,100.0,100.0,0.0,0.0,0.0,13,2.6390573296152584,0,100.0,0.0,0.0,0.0,45.45,100.0
U_29326934,C_735342,414,295,71.26,100.0,100.0,0.0,0.0,0.0,4,1.6094379124341005,0,100.0,0.0,0.0,0.0,71.26,100.0
U_29326934,C_747056,26,19,73.08,100.0,100.0,0.0,0.0,0.0,4,1.6094379124341005,0,100.0,0.0,0.0,0.0,73.08,100.0
U_29326934,C_1776316,59,43,72.88,100.0,100.0,0.0,0.0,0.0,4,1.6094379124341005,0,100.0,0.0,0.0,0.0,72.88,100.0
U_29326934,C_1903980,90,71,78.89,100.0,100.0,0.0,0.0,0.0,4,1.6094379124341005,0,100.0,0.0,0.0,0.0,78.89,100.0
U_29347838,C_948113,6,5,83.33,0.0,0.0,100.0,0.0,0.0,2,1.0986122886681098,0,0.0,0.0,100.0,0.0,83.33,0.0
U_29347838,C_1767521,17,10,58.82,0.0,0.0,100.0,0.0,0.0,2,1.0986122886681098,0,0.0,0.0,100.0,0.0,58.82,0.0
U_29383299,C_1765606,17,14,82.35,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,82.35,100.0
U_29390102,C_758928,16,7,43.75,100.0,100.0,0.0,0.0,0.0,8,2.1972245773362196,0,100.0,0.0,0.0,0.0,43.75,100.0
U_29404031,C_948431,30,12,40.0,100.0,100.0,0.0,0.0,0.0,2,1.0986122886681098,0,50.0,50.0,0.0,0.0,40.0,100.0
U_29410101,C_758928,62,15,24.19,99.49367088607596,99.49367088607596,0.2531645569620253,0.0,0.2531645569620253,395,5.981414211254481,0,97.9746835443038,1.5189873417721518,0.2531645569620253,0.0,24.19,99.49367088607596
U_29421788,C_674920,24,17,70.83,58.333333333333336,50.0,41.66666666666667,8.333333333333332,0.0,12,2.5649493574615367,0,33.33333333333333,16.666666666666664,41.66666666666667,8.333333333333332,70.83,58.333333333333336
U_29422755,C_746997,37,25,67.57,0.0,0.0,100.0,0.0,0.0,5,1.791759469228055,0,0.0,0.0,100.0,0.0,67.57,0.0
U_29426656,C_1944722,81,65,80.25,85.71428571428571,57.14285714285714,14.285714285714285,28.57142857142857,0.0,7,2.0794415416798357,0,14.285714285714285,42.857142857142854,14.285714285714285,28.57142857142857,80.25,85.71428571428571
U_29434346,C_1738993,73,55,75.34,100.0,100.0,0.0,0.0,0.0,5,1.791759469228055,0,100.0,0.0,0.0,0.0,75.34,100.0
U_29450539,C_948431,44,20,45.45,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,45.45,100.0
U_29451384,C_947252,91,68,74.73,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,74.73,100.0
U_29452704,C_677014,5,5,100.0,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,100.0,100.0
U_29452704,C_677087,5,5,100.0,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,100.0,100.0
U_29459854,C_799791,146,104,71.23,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,71.23,100.0
